"","Outlying","Skewed","Clumpy","Sparse","Striated","Convex","Skinny","Stringy","Monotonic"
"ratio012 * DSO",0.0583922324862277,0.569651876598667,0.1417276101592,0.0141633174816746,0.157782515991471,0.10007360325762,0.442253288183334,0.467859290712932,0.0007684285824475
"DPO * DSO",0.0384412561095372,0.540240056568746,0.0287760258005751,0.0141633174816746,0.0965770171149144,0.19907615663254,0.493054777642081,0.387165653130503,0.146428112035666
"ratio002 * turnover",0.134737196204354,0.544907301320762,0.100845371416612,0.0139539958564883,0.144230769230769,0.0482355831998987,0.404208429704603,0.381078125,0.00436976328220118
"ratio003 * turnover",0.0841141009997067,0.572609598240461,0.0816101196934942,0.0140066195348431,0.142857142857143,0.0673141242076008,0.442242358467263,0.447622100345089,0.000902985232556824
"ratio004 * turnover",0.0755205445526785,0.541626837514806,0.0831451701302447,0.0140066195348431,0.157051282051282,0.0711371694702788,0.371029663284219,0.477745996252705,0.00148500658041479
"ratio005 * turnover",0.0625745463434576,0.533915099204027,0.08286320897888,0.0139539958564883,0.123563218390805,0.0766559896975187,0.401339306384648,0.466928648635542,0.00123180808430971
"ratio006 * turnover",0.205579233863231,0.539343043627008,0.1072889206624,0.0140764784197535,0.192660550458716,0.0258129021994272,0.268888699328922,0.456737478796604,3.91515468257572e-05
"ratio011 * turnover",0.121316704637912,0.511298027077755,0.113488383882327,0.0137949204082529,0.151785714285714,0.0492722657959401,0.35713035740915,0.472739197209457,0.00206573976816052
"ratio012 * turnover",0.14602765420046,0.597063146028502,0.141369036130725,0.0143695902450461,0.162921348314607,0.0403990787807608,0.273876975085407,0.504203180647519,0.00407192374857264
"DPO * turnover",0.100011823965486,0.552983606213321,0.0795196942719094,0.0140241168802471,0.150170648464164,0.0670032702054328,0.361357718638583,0.420051335382757,0.000780087002466018
"DSO * turnover",0.0818190529239095,0.578446327229994,0.0844800479391369,0.0140938890366985,0.138643067846608,0.0776052172588305,0.527814171627022,0.461699521837186,0.00119618926010131
"ratio002 * status",0.474794722843017,0.929251598189668,0.183539845707112,0.0413254622098827,0.727272727272727,0.00196656633177509,0.859863825880389,0.860681069630446,0.0071282616094243
"ratio003 * status",0.352631564579708,0.676498111133087,0.21539866700145,0.016483833481611,0.75,0.000903542342279999,0.853046612546559,0.865863800048828,0.0572271328753508
"ratio004 * status",0.345087571452014,0.76490978025497,0.214464432542613,0.0166466772809564,0.75,0.00100387358195816,0.826462053895973,0.910503413746017,0.031264987399573
"ratio005 * status",0.303829844133022,0.718609895243993,0.215166809868556,0.0161228298633288,0.776315789473684,0.000588823290135757,0.823684908676498,0.920039484135655,0.0295109699669881
"ratio006 * status",0.570408068848148,0.99588037352349,0.207333484019075,0.598083064167505,0.5,0.00286458759573545,0.795439964851841,0.716285172765709,0.00561986451562691
"ratio011 * status",0.461558286811781,0.966863800989877,0.144728180872203,0.106450308464807,0.804347826086957,0.00234847082442867,0.870129232086606,0.866854490799552,0.0114469290793328
"ratio012 * status",0.501426112422365,0.915764840218992,0.132103202880188,0.0343447909026683,0.763157894736842,0.00180242795487273,0.834516449940661,0.838180758017493,0.0124324658380303
"DPO * status",0.337875604945035,0.715229073301235,0.317869413065327,0.0161228298633288,0.753424657534247,0.000867090221985655,0.825217704345948,0.916711370262391,0.0165718106173386
"DSO * status",0.282426399645666,0.7870288875816,0.346305170609623,0.0163493912717452,0.764705882352941,0.000881278265909773,0.865317585771743,0.928599410919749,0.00581794469705258
"turnover * status",0.550721485247027,0.994939317883904,0.218843035901484,0.574273109050359,0.615384615384615,0.00300800840387371,0.81014940846751,0.76115722856908,0.000511449938040891
"ratio002 * ratio037",0.474792866663925,0.905497563115385,0.368690826191376,0.0413254622098827,0.727272727272727,0.0019665595058136,0.858306205501278,0.860681069630446,0.011777821187146
"ratio003 * ratio037",0.351124058374377,0.765416523209822,0.407461263500865,0.0159700033823416,0.828571428571429,0.000649045261836342,0.842295105538873,0.913094363335916,0.0438238586539311
"ratio004 * ratio037",0.343335264880448,0.729559970266371,0.407369270705998,0.0161683961243162,0.76056338028169,0.000798409030905144,0.827262058426899,0.914334418888663,0.0357465490648469
"ratio005 * ratio037",0.302034383470238,0.708796719291437,0.403719183926658,0.0156598767074428,0.746835443037975,0.000876454997436296,0.838162957253465,0.92311196967488,0.0390073479561657
"ratio006 * ratio037",0.57063896921658,0.996675221258538,0.400663139036341,0.59878339466468,0.5,0.00284779485187396,0.795745595872522,0.716285172765709,0.00829637700229754
"ratio011 * ratio037",0.531831894252795,0.977149375835383,0.293285985798864,0.179986423529204,0.620689655172414,0.00326822496405038,0.841712948472965,0.786527082385071,0.292335807881688
"ratio012 * ratio037",0.503616700073959,0.87903104393428,0.230750400870103,0.0378761886965942,0.75,0.00173470070214492,0.855988346651394,0.828978490135515,0.220660671233878
"DPO * ratio037",0.337883530055604,0.72824783228953,0.391363481939802,0.0161228298633288,0.753424657534247,0.000905381897173707,0.820942312962972,0.916711370262391,0.00475503461113177
"DSO * ratio037",0.282156116610515,0.802946859588202,0.398205249093846,0.0163493912717452,0.823529411764706,0.000841617608773227,0.860820922189342,0.928599410919749,0.000127837321567806
"turnover * ratio037",0.54602976926613,0.993885816453828,0.411292664178121,0.572174265377498,0.666666666666667,0.0027276199682532,0.824652824666024,0.77025462962963,0.00302629097733408
"status * ratio037",0,0.43911872401581,0.00163838996457245,0.700330976742154,0,0,1,1,0.686193328015139
"ratio002 * ratio039",0.503946408118894,0.952947641381751,0.135447218513354,0.0490231683719508,0.731707317073171,0.00234160883487116,0.861345825478063,0.850269718617874,0.0162960183801268
"ratio003 * ratio039",0.358097888769703,0.80663575880567,0.115826103580513,0.0161683961243162,0.776119402985075,0.000770285403643165,0.848658224088534,0.909149169921875,0.0162483898542217
"ratio004 * ratio039",0.339982916552162,0.743205849795318,0.113725520407918,0.0163493912717452,0.777777777777778,0.000868675936915354,0.808782444921647,0.915539604698806,0.0217528794812143
"ratio005 * ratio039",0.303059984118511,0.80579823665648,0.176978420166693,0.0161228298633288,0.7625,0.000870130440054201,0.8444271208606,0.92408434877654,0.0121825861742868
"ratio006 * ratio039",0.607786434418802,0.996860978177509,0.102738339847276,0.598793223783975,0.555555555555556,0.00283201780953503,0.813049191090181,0.823974609375,0.0164610559855339
"ratio011 * ratio039",0.461555980169311,0.966863800989877,0.129504946452173,0.106450308464807,0.804347826086957,0.00235409555054094,0.870265975309972,0.866854490799552,0.0039714855210412
"ratio012 * ratio039",0.520910175142626,0.941303509697354,0.137437667854718,0.0385245698399795,0.694444444444444,0.00204094606706812,0.843823856618341,0.828978490135515,0.00121852936715169
"DPO * ratio039",0.338272552526971,0.760540746149083,0.117830539191478,0.0168662033857973,0.753424657534247,0.000909854407154843,0.821220727527315,0.916711370262391,0.106763799496617
"DSO * ratio039",0.283593846940931,0.825369475357066,0.273995775137235,0.0168225273434204,0.80952380952381,0.0008264417311753,0.854484892167792,0.927739861997851,0.119183003659296
"turnover * ratio039",0.54547147065498,0.994057699737727,0.0960309994033892,0.571473939127904,0.666666666666667,0.00269328386647947,0.824618302104425,0.77025462962963,0.0302878955692287
"status * ratio039",0,0.43911872401581,0,0.700330976742154,0,0,1,1,0.000524054628718272
"ratio037 * ratio039",0,0.43911872401581,0,0.700330976742154,0,0,1,1,0.0068532303119796
"ratio002 * ratio040",0.474794555390079,0.90574003689789,0.436218780837069,0.0413254622098827,0.727272727272727,0.00197871376728339,0.858272069968633,0.860681069630446,0.0099575776235253
"ratio003 * ratio040",0.351105165465011,0.737997633174097,0.47900779509318,0.0161228298633288,0.828571428571429,0.000649787876552402,0.842242360073741,0.913094363335916,0.0456963993646622
"ratio004 * ratio040",0.343578355941348,0.756084960564735,0.480056251166828,0.0161683961243162,0.774647887323944,0.000886183258403321,0.821899880462718,0.914334418888663,0.0351692623836021
"ratio005 * ratio040",0.30199669673331,0.721757179837469,0.475990505581786,0.0154708169392729,0.759493670886076,0.000879696325089537,0.838401646582674,0.92311196967488,0.0384635941588112
"ratio006 * ratio040",0.570421745016783,0.996671290976204,0.472175480697618,0.598083064167505,0.5,0.00280145985302734,0.797731592673096,0.716285172765709,0.00747908488301868
"ratio011 * ratio040",0.489715405867642,0.978441681396256,0.381293750358422,0.111372444226303,0.804878048780488,0.00214977661551393,0.862088493796913,0.850269718617874,0.274319485356729
"ratio012 * ratio040",0.550588157289244,0.988809846460399,0.309419844510375,0.492332676649734,0.666666666666667,0.00293971994278345,0.821209946577416,0.740632761040924,0.261636519412251
"DPO * ratio040",0.337910044968322,0.736053332690394,0.462277286693895,0.0161228298633288,0.767123287671233,0.000903963914562629,0.821065382082613,0.916711370262391,0.00219214840852136
"DSO * ratio040",0.28215555075639,0.7870288875816,0.470472111320058,0.0163493912717452,0.847058823529412,0.000835540222352968,0.862154646523525,0.928599410919749,1.04678637666938e-05
"turnover * ratio040",0.546026556711841,0.994741144730203,0.483567381307379,0.572174265377498,0.666666666666667,0.0027276199682532,0.824652183830721,0.77025462962963,0.00682181835401851
"status * ratio040",0,0.43911872401581,0.00192692481103649,0.700330976742154,0,0,1,1,0.641897195403503
"ratio037 * ratio040",0,0.43911872401581,0.00192692481103649,0.700330976742154,0,0,1,1,0.91934840693407
"ratio039 * ratio040",0,0.43911872401581,0.000589138232070739,0.700330976742154,0,0,1,1,0.0091627836529532
